"site","time","utm_x","utm_y","S","gamma_t","elevation","ndvi","urban","n_tested","n_pos","prevalence_true"
73,1,-41307.5091237469,786468.917669897,-0.601703203965114,2.11781169778922,330.720399479524,0.264915269060802,0,91,43,0.55572055811105
73,2,-41307.5091237469,786468.917669897,-0.601703203965114,1.50080234286777,330.720399479524,0.264915269060802,0,73,25,0.402947800797
73,3,-41307.5091237469,786468.917669897,-0.601703203965114,0.381255777034645,330.720399479524,0.264915269060802,0,157,35,0.180532476011059
73,4,-41307.5091237469,786468.917669897,-0.601703203965114,0.286346001734015,330.720399479524,0.264915269060802,0,139,17,0.16691459916444
73,5,-41307.5091237469,786468.917669897,-0.601703203965114,0.167704016270681,330.720399479524,0.264915269060802,0,56,9,0.151061995250532
73,6,-41307.5091237469,786468.917669897,-0.601703203965114,0.207195822810418,330.720399479524,0.264915269060802,0,112,18,0.156196602687415
74,1,1028273.04766637,1264671.92479544,0.321206818492065,2.11781169778922,382.212726109935,0.520775443435983,1,99,87,0.861225216505144
74,2,1028273.04766637,1264671.92479544,0.321206818492065,1.50080234286777,382.212726109935,0.520775443435983,1,137,107,0.77003243043918
74,3,1028273.04766637,1264671.92479544,0.321206818492065,0.381255777034645,382.212726109935,0.520775443435983,1,134,71,0.522222292705885
74,4,1028273.04766637,1264671.92479544,0.321206818492065,0.286346001734015,382.212726109935,0.520775443435983,1,76,38,0.498509502717172
74,5,1028273.04766637,1264671.92479544,0.321206818492065,0.167704016270681,382.212726109935,0.520775443435983,1,159,84,0.468889244058644
74,6,1028273.04766637,1264671.92479544,0.321206818492065,0.207195822810418,382.212726109935,0.520775443435983,1,95,45,0.478734789269612
75,1,1085742.91150885,1356884.88132532,0.0387635452902308,2.11781169778922,293.025172602466,0.641861833861428,1,98,84,0.850842687893655
75,2,1085742.91150885,1356884.88132532,0.0387635452902308,1.50080234286777,293.025172602466,0.641861833861428,1,66,45,0.754769971243155
75,3,1085742.91150885,1356884.88132532,0.0387635452902308,0.381255777034645,293.025172602466,0.641861833861428,1,55,31,0.501167447927876
75,4,1085742.91150885,1356884.88132532,0.0387635452902308,0.286346001734015,293.025172602466,0.641861833861428,1,133,66,0.477455303079387
75,5,1085742.91150885,1356884.88132532,0.0387635452902308,0.167704016270681,293.025172602466,0.641861833861428,1,56,22,0.447968557336578
75,6,1085742.91150885,1356884.88132532,0.0387635452902308,0.207195822810418,293.025172602466,0.641861833861428,1,191,99,0.457753428377951
76,1,915527.243576829,1326743.24206674,0.424278733157384,2.11781169778922,324.722658296774,0.477256268823588,0,137,99,0.809520637967387
76,2,915527.243576829,1326743.24206674,0.424278733157384,1.50080234286777,324.722658296774,0.477256268823588,0,97,66,0.696331471563365
76,3,915527.243576829,1326743.24206674,0.424278733157384,0.381255777034645,324.722658296774,0.477256268823588,0,171,76,0.428087717297048
76,4,915527.243576829,1326743.24206674,0.424278733157384,0.286346001734015,324.722658296774,0.477256268823588,0,83,33,0.405025798316892
76,5,915527.243576829,1326743.24206674,0.424278733157384,0.167704016270681,324.722658296774,0.477256268823588,0,58,21,0.37678677608716
76,6,915527.243576829,1326743.24206674,0.424278733157384,0.207195822810418,324.722658296774,0.477256268823588,0,136,53,0.386104310287895
77,1,884329.285229756,1242916.81198967,0.767826594614422,2.11781169778922,366.262546309207,0.404399945748708,0,95,74,0.84334572735294
77,2,884329.285229756,1242916.81198967,0.767826594614422,1.50080234286777,366.262546309207,0.404399945748708,0,103,80,0.743897660182537
77,3,884329.285229756,1242916.81198967,0.767826594614422,0.381255777034645,366.262546309207,0.404399945748708,0,127,65,0.486698083667213
77,4,884329.285229756,1242916.81198967,0.767826594614422,0.286346001734015,366.262546309207,0.404399945748708,0,116,59,0.463035067505868
77,5,884329.285229756,1242916.81198967,0.767826594614422,0.167704016270681,366.262546309207,0.404399945748708,0,189,80,0.43369973917516
77,6,884329.285229756,1242916.81198967,0.767826594614422,0.207195822810418,366.262546309207,0.404399945748708,0,183,74,0.443423291340749
78,1,239738.174488738,708412.036624462,-0.0874397969770903,2.11781169778922,324.71929737731,0.115077124562179,1,77,56,0.751984042639671
78,2,239738.174488738,708412.036624462,-0.0874397969770903,1.50080234286777,324.71929737731,0.115077124562179,1,142,86,0.620627539940825
78,3,239738.174488738,708412.036624462,-0.0874397969770903,0.381255777034645,324.71929737731,0.115077124562179,1,89,35,0.34811531221918
78,4,239738.174488738,708412.036624462,-0.0874397969770903,0.286346001734015,324.71929737731,0.115077124562179,1,194,65,0.326899100661759
78,5,239738.174488738,708412.036624462,-0.0874397969770903,0.167704016270681,324.71929737731,0.115077124562179,1,113,38,0.301348285299778
78,6,239738.174488738,708412.036624462,-0.0874397969770903,0.207195822810418,324.71929737731,0.115077124562179,1,189,62,0.309727437802458
79,1,209778.722712489,1213780.3379085,0.361353744718594,2.11781169778922,364.269870451706,0.386221962394071,0,50,41,0.779455367255823
79,2,209778.722712489,1213780.3379085,0.361353744718594,1.50080234286777,364.269870451706,0.386221962394071,0,101,55,0.655992519587551
79,3,209778.722712489,1213780.3379085,0.361353744718594,0.381255777034645,364.269870451706,0.386221962394071,0,158,63,0.383655609579395
79,4,209778.722712489,1213780.3379085,0.361353744718594,0.286346001734015,364.269870451706,0.386221962394071,0,128,43,0.361474443334166
79,5,209778.722712489,1213780.3379085,0.361353744718594,0.167704016270681,364.269870451706,0.386221962394071,0,163,46,0.334564429677309
79,6,209778.722712489,1213780.3379085,0.361353744718594,0.207195822810418,364.269870451706,0.386221962394071,0,112,33,0.343413194965228
80,1,679335.287184673,846556.654184692,-0.393270197713852,2.11781169778922,286.203720324737,0.252349434204584,1,155,105,0.724212111439795
80,2,679335.287184673,846556.654184692,-0.393270197713852,1.50080234286777,286.203720324737,0.252349434204584,1,105,65,0.586239939153418
80,3,679335.287184673,846556.654184692,-0.393270197713852,0.381255777034645,286.203720324737,0.252349434204584,1,174,49,0.316240412927979
80,4,679335.287184673,846556.654184692,-0.393270197713852,0.286346001734015,286.203720324737,0.252349434204584,1,78,21,0.296084501764708
80,5,679335.287184673,846556.654184692,-0.393270197713852,0.167704016270681,286.203720324737,0.252349434204584,1,140,39,0.271969025643471
80,6,679335.287184673,846556.654184692,-0.393270197713852,0.207195822810418,286.203720324737,0.252349434204584,1,103,32,0.2798584995454
81,1,930814.128738351,1356947.34670302,0.578809971928134,2.11781169778922,292.573211619541,0.508372093461703,1,72,62,0.896746246145506
81,2,930814.128738351,1356947.34670302,0.578809971928134,1.50080234286777,292.573211619541,0.508372093461703,1,110,90,0.82412866489579
81,3,930814.128738351,1356947.34670302,0.578809971928134,0.381255777034645,292.573211619541,0.508372093461703,1,55,35,0.604685639583472
81,4,930814.128738351,1356947.34670302,0.578809971928134,0.286346001734015,292.573211619541,0.508372093461703,1,53,28,0.581788001689002
81,5,930814.128738351,1356947.34670302,0.578809971928134,0.167704016270681,292.573211619541,0.508372093461703,1,116,65,0.552672758938653
81,6,930814.128738351,1356947.34670302,0.578809971928134,0.207195822810418,292.573211619541,0.508372093461703,1,167,97,0.562414613204235
82,1,243506.160749328,850409.939077022,-0.417345179839825,2.11781169778922,288.21863123257,0.167723130272864,0,181,107,0.589814528954957
82,2,243506.160749328,850409.939077022,-0.417345179839825,1.50080234286777,288.21863123257,0.167723130272864,0,59,29,0.436885791344333
82,3,243506.160749328,850409.939077022,-0.417345179839825,0.381255777034645,288.21863123257,0.167723130272864,0,56,10,0.202077979044397
82,4,243506.160749328,850409.939077022,-0.417345179839825,0.286346001734015,288.21863123257,0.167723130272864,0,185,37,0.187206165550422
82,5,243506.160749328,850409.939077022,-0.417345179839825,0.167704016270681,288.21863123257,0.167723130272864,0,107,13,0.169819226666239
82,6,243506.160749328,850409.939077022,-0.417345179839825,0.207195822810418,288.21863123257,0.167723130272864,0,116,22,0.175459622019403
83,1,-48741.5490635305,1314708.17037667,-0.431044350668035,2.11781169778922,286.067138544086,0.649477948681933,0,133,93,0.686806280512767
83,2,-48741.5490635305,1314708.17037667,-0.431044350668035,1.50080234286777,286.067138544086,0.649477948681933,0,100,56,0.541956357342422
83,3,-48741.5490635305,1314708.17037667,-0.431044350668035,0.381255777034645,286.067138544086,0.649477948681933,0,72,17,0.278618319633411
83,4,-48741.5490635305,1314708.17037667,-0.431044350668035,0.286346001734015,286.067138544086,0.649477948681933,0,186,45,0.2599486751066
83,5,-48741.5490635305,1314708.17037667,-0.431044350668035,0.167704016270681,286.067138544086,0.649477948681933,0,116,26,0.237782180761604
83,6,-48741.5490635305,1314708.17037667,-0.431044350668035,0.207195822810418,286.067138544086,0.649477948681933,0,102,20,0.245013693239346
84,1,284360.081202958,588327.84818525,-0.184959665396737,2.11781169778922,299.466518296364,0.0853354344165948,0,77,52,0.624850405564207
84,2,284360.081202958,588327.84818525,-0.184959665396737,1.50080234286777,299.466518296364,0.0853354344165948,0,62,27,0.473319878128343
84,3,284360.081202958,588327.84818525,-0.184959665396737,0.381255777034645,299.466518296364,0.0853354344165948,0,87,20,0.226817652364603
84,4,284360.081202958,588327.84818525,-0.184959665396737,0.286346001734015,299.466518296364,0.0853354344165948,0,97,12,0.210605697786189
84,5,284360.081202958,588327.84818525,-0.184959665396737,0.167704016270681,299.466518296364,0.0853354344165948,0,172,28,0.191557694513826
84,6,284360.081202958,588327.84818525,-0.184959665396737,0.207195822810418,299.466518296364,0.0853354344165948,0,103,15,0.197748128541269
85,1,1015551.60391833,1319850.18710535,0.179638840954608,2.11781169778922,313.947731822941,0.550459661012548,1,74,61,0.855563024268821
85,2,1015551.60391833,1319850.18710535,0.179638840954608,1.50080234286777,313.947731822941,0.550459661012548,1,124,88,0.761679080643274
85,3,1015551.60391833,1319850.18710535,0.179638840954608,0.381255777034645,313.947731822941,0.550459661012548,1,90,52,0.510588561957173
85,4,1015551.60391833,1319850.18710535,0.179638840954608,0.286346001734015,313.947731822941,0.550459661012548,1,149,73,0.486865723740519
85,5,1015551.60391833,1319850.18710535,0.179638840954608,0.167704016270681,313.947731822941,0.550459661012548,1,80,31,0.457306420517017
85,6,1015551.60391833,1319850.18710535,0.179638840954608,0.207195822810418,313.947731822941,0.550459661012548,1,62,31,0.467122663677919
86,1,656922.348820702,1441402.91575409,0.0443533528799442,2.11781169778922,263.170497203976,0.696150804732805,1,115,97,0.861228394230245
86,2,656922.348820702,1441402.91575409,0.0443533528799442,1.50080234286777,263.170497203976,0.696150804732805,1,180,142,0.770037138756158
86,3,656922.348820702,1441402.91575409,0.0443533528799442,0.381255777034645,263.170497203976,0.696150804732805,1,90,47,0.522228926687022
86,4,656922.348820702,1441402.91575409,0.0443533528799442,0.286346001734015,263.170497203976,0.696150804732805,1,87,37,0.498516149773611
86,5,656922.348820702,1441402.91575409,0.0443533528799442,0.167704016270681,263.170497203976,0.696150804732805,1,58,27,0.468895865444948
86,6,656922.348820702,1441402.91575409,0.0443533528799442,0.207195822810418,263.170497203976,0.696150804732805,1,57,27,0.478741424365061
87,1,240339.172981564,662828.810078543,0.298682403242232,2.11781169778922,350.992047718016,0.101519281011956,0,198,154,0.722494570481071
87,2,240339.172981564,662828.810078543,0.298682403242232,1.50080234286777,350.992047718016,0.101519281011956,0,53,30,0.584156527323146
87,3,240339.172981564,662828.810078543,0.298682403242232,0.381255777034645,350.992047718016,0.101519281011956,0,119,39,0.314387453290191
87,4,240339.172981564,662828.810078543,0.298682403242232,0.286346001734015,350.992047718016,0.101519281011956,0,126,41,0.294298810561812
87,5,240339.172981564,662828.810078543,0.298682403242232,0.167704016270681,350.992047718016,0.101519281011956,0,113,25,0.270272932355445
87,6,240339.172981564,662828.810078543,0.298682403242232,0.207195822810418,350.992047718016,0.101519281011956,0,84,27,0.27813200136441
88,1,410808.020658309,642664.201484791,0.145453390652175,2.11781169778922,334.680718744376,0.143136590435302,0,137,105,0.70211868076761
88,2,410808.020658309,642664.201484791,0.145453390652175,1.50080234286777,334.680718744376,0.143136590435302,0,149,89,0.559811714512855
88,3,410808.020658309,642664.201484791,0.145453390652175,0.381255777034645,334.680718744376,0.143136590435302,0,103,29,0.293354236889962
88,4,410808.020658309,642664.201484791,0.145453390652175,0.286346001734015,334.680718744376,0.143136590435302,0,100,28,0.274072317493947
88,5,410808.020658309,642664.201484791,0.145453390652175,0.167704016270681,334.680718744376,0.143136590435302,0,154,50,0.251110120293736
88,6,410808.020658309,642664.201484791,0.145453390652175,0.207195822810418,334.680718744376,0.143136590435302,0,65,21,0.258609442713461
89,1,-6186.26189038021,844075.72410635,-0.950380277209089,2.11781169778922,298.104114589871,0.286927400141104,0,80,43,0.481898406164478
89,2,-6186.26189038021,844075.72410635,-0.950380277209089,1.50080234286777,298.104114589871,0.286927400141104,0,100,33,0.334156015632815
89,3,-6186.26189038021,844075.72410635,-0.950380277209089,0.381255777034645,298.104114589871,0.286927400141104,0,188,26,0.140759759378689
89,4,-6186.26189038021,844075.72410635,-0.950380277209089,0.286346001734015,298.104114589871,0.286927400141104,0,78,10,0.129667286812492
89,5,-6186.26189038021,844075.72410635,-0.950380277209089,0.167704016270681,298.104114589871,0.286927400141104,0,145,22,0.116856014939919
89,6,-6186.26189038021,844075.72410635,-0.950380277209089,0.207195822810418,298.104114589871,0.286927400141104,0,119,17,0.120993665744147
90,1,190324.080131623,488481.234947192,0.293777904958191,2.11781169778922,278.475108063972,0.0648104260964487,1,150,122,0.816294891891453
90,2,190324.080131623,488481.234947192,0.293777904958191,1.50080234286777,278.475108063972,0.0648104260964487,1,128,82,0.705667591500767
90,3,190324.080131623,488481.234947192,0.293777904958191,0.381255777034645,278.475108063972,0.0648104260964487,1,107,43,0.439026955382796
90,4,190324.080131623,488481.234947192,0.293777904958191,0.286346001734015,278.475108063972,0.0648104260964487,1,95,34,0.415804177249219
90,5,190324.080131623,488481.234947192,0.293777904958191,0.167704016270681,278.475108063972,0.0648104260964487,1,180,65,0.387302854674748
90,6,190324.080131623,488481.234947192,0.293777904958191,0.207195822810418,278.475108063972,0.0648104260964487,1,67,29,0.39671490099376
91,1,858721.816413634,1345606.92492697,0.390765417420421,2.11781169778922,327.127673877403,0.481757609208374,0,115,97,0.804558297433039
91,2,858721.816413634,1345606.92492697,0.390765417420421,1.50080234286777,327.127673877403,0.481757609208374,0,93,62,0.689551194853918
91,3,858721.816413634,1345606.92492697,0.390765417420421,0.381255777034645,327.127673877403,0.481757609208374,0,92,36,0.420304228564012
91,4,858721.816413634,1345606.92492697,0.390765417420421,0.286346001734015,327.127673877403,0.481757609208374,0,173,66,0.397370279388932
91,5,858721.816413634,1345606.92492697,0.390765417420421,0.167704016270681,327.127673877403,0.481757609208374,0,79,34,0.369333680488001
91,6,858721.816413634,1345606.92492697,0.390765417420421,0.207195822810418,327.127673877403,0.481757609208374,0,115,46,0.378578867305958
92,1,-75801.0720756796,1344833.36275615,0.186079330094328,2.11781169778922,292.90895033475,0.67313779818127,1,185,161,0.871781848373432
92,2,-75801.0720756796,1344833.36275615,0.186079330094328,1.50080234286777,292.90895033475,0.67313779818127,1,159,123,0.785800772896659
92,3,-75801.0720756796,1344833.36275615,0.186079330094328,0.381255777034645,292.90895033475,0.67313779818127,1,54,31,0.544940931584515
92,4,-75801.0720756796,1344833.36275615,0.186079330094328,0.286346001734015,292.90895033475,0.67313779818127,1,51,25,0.521322160788647
92,5,-75801.0720756796,1344833.36275615,0.186079330094328,0.167704016270681,292.90895033475,0.67313779818127,1,155,83,0.491675372915368
92,6,-75801.0720756796,1344833.36275615,0.186079330094328,0.207195822810418,292.90895033475,0.67313779818127,1,76,37,0.501547550291594
93,1,342479.196121286,702962.620825775,-0.191776349580561,2.11781169778922,352.482270895339,0.134052591827418,1,139,105,0.729916783162875
93,2,342479.196121286,702962.620825775,-0.191776349580561,1.50080234286777,352.482270895339,0.134052591827418,1,176,121,0.593195441320986
93,3,342479.196121286,702962.620825775,-0.191776349580561,0.381255777034645,352.482270895339,0.134052591827418,1,98,32,0.322489273300453
93,4,342479.196121286,702962.620825775,-0.191776349580561,0.286346001734015,352.482270895339,0.134052591827418,1,106,28,0.302111058764753
93,5,342479.196121286,702962.620825775,-0.191776349580561,0.167704016270681,352.482270895339,0.134052591827418,1,175,61,0.2776983751192
93,6,342479.196121286,702962.620825775,-0.191776349580561,0.207195822810418,352.482270895339,0.134052591827418,1,172,64,0.285688830650481
94,1,393673.736874789,609396.126591132,-0.13624970469543,2.11781169778922,314.021635499216,0.123426081908586,1,118,82,0.746233467859377
94,2,393673.736874789,609396.126591132,-0.13624970469543,1.50080234286777,314.021635499216,0.123426081908586,1,93,61,0.613397104863356
94,3,393673.736874789,609396.126591132,-0.13624970469543,0.381255777034645,314.021635499216,0.123426081908586,1,88,31,0.341204291841207
94,4,393673.736874789,609396.126591132,-0.13624970469543,0.286346001734015,314.021635499216,0.123426081908586,1,68,25,0.320202388291987
94,5,393673.736874789,609396.126591132,-0.13624970469543,0.167704016270681,314.021635499216,0.123426081908586,1,126,42,0.294945637471941
94,6,393673.736874789,609396.126591132,-0.13624970469543,0.207195822810418,314.021635499216,0.123426081908586,1,76,16,0.303224027846906
95,1,375804.456026651,719973.789418608,0.090810787049073,2.11781169778922,358.779869564812,0.155754034643034,1,182,133,0.784150785338241
95,2,375804.456026651,719973.789418608,0.090810787049073,1.50080234286777,358.779869564812,0.155754034643034,1,186,118,0.662177243699833
95,3,375804.456026651,719973.789418608,0.090810787049073,0.381255777034645,358.779869564812,0.155754034643034,1,156,57,0.390184993469192
95,4,375804.456026651,719973.789418608,0.090810787049073,0.286346001734015,358.779869564812,0.155754034643034,1,63,24,0.36785163049465
95,5,375804.456026651,719973.789418608,0.090810787049073,0.167704016270681,358.779869564812,0.155754034643034,1,81,26,0.340720195377222
95,6,375804.456026651,719973.789418608,0.090810787049073,0.207195822810418,358.779869564812,0.155754034643034,1,194,81,0.349646224534363
96,1,204266.973472494,586706.271009742,0.046654697676292,2.11781169778922,278.675069318684,0.0839701959248517,1,93,70,0.779260909849884
96,2,204266.973472494,586706.271009742,0.046654697676292,1.50080234286777,278.675069318684,0.0839701959248517,1,170,103,0.655737283036822
96,3,204266.973472494,586706.271009742,0.046654697676292,0.381255777034645,278.675069318684,0.0839701959248517,1,168,75,0.38338824286336
96,4,204266.973472494,586706.271009742,0.046654697676292,0.286346001734015,278.675069318684,0.0839701959248517,1,68,23,0.361213475289494
96,5,204266.973472494,586706.271009742,0.046654697676292,0.167704016270681,278.675069318684,0.0839701959248517,1,154,52,0.33431271762328
96,6,204266.973472494,586706.271009742,0.046654697676292,0.207195822810418,278.675069318684,0.0839701959248517,1,194,54,0.34315825864683
97,1,964538.552464176,1304885.03118989,0.612891175048017,2.11781169778922,306.990077915169,0.491949171926507,0,176,154,0.841104218538883
97,2,964538.552464176,1304885.03118989,0.612891175048017,1.50080234286777,306.990077915169,0.491949171926507,0,93,71,0.740670748089199
97,3,964538.552464176,1304885.03118989,0.612891175048017,0.381255777034645,306.990077915169,0.491949171926507,0,200,104,0.482484951788022
97,4,964538.552464176,1304885.03118989,0.612891175048017,0.286346001734015,306.990077915169,0.491949171926507,0,94,43,0.458843667957145
97,5,964538.552464176,1304885.03118989,0.612891175048017,0.167704016270681,306.990077915169,0.491949171926507,0,158,67,0.429561453571153
97,6,964538.552464176,1304885.03118989,0.612891175048017,0.207195822810418,306.990077915169,0.491949171926507,0,135,52,0.439264192648296
98,1,-146339.492663292,925244.427837378,-0.272386341079569,2.11781169778922,237.387162405416,0.338293246297332,0,165,100,0.670953800059202
98,2,-146339.492663292,925244.427837378,-0.272386341079569,1.50080234286777,237.387162405416,0.338293246297332,0,106,51,0.523855065418826
98,3,-146339.492663292,925244.427837378,-0.272386341079569,0.381255777034645,237.387162405416,0.338293246297332,0,149,42,0.264238521018187
98,4,-146339.492663292,925244.427837378,-0.272386341079569,0.286346001734015,237.387162405416,0.338293246297332,0,140,38,0.246203579406089
98,5,-146339.492663292,925244.427837378,-0.272386341079569,0.167704016270681,237.387162405416,0.338293246297332,0,126,31,0.22485304669055
98,6,-146339.492663292,925244.427837378,-0.272386341079569,0.207195822810418,237.387162405416,0.338293246297332,0,195,41,0.231810938231704
99,1,400633.084452769,1129484.75641666,0.230809696335102,2.11781169778922,344.277761760613,0.418506705746405,0,88,68,0.765127499038035
99,2,400633.084452769,1129484.75641666,0.230809696335102,1.50080234286777,344.277761760613,0.418506705746405,0,121,83,0.63737531795832
99,3,400633.084452769,1129484.75641666,0.230809696335102,0.381255777034645,344.277761760613,0.418506705746405,0,109,30,0.364576279120597
99,4,400633.084452769,1129484.75641666,0.230809696335102,0.286346001734015,344.277761760613,0.418506705746405,0,79,27,0.342884526550318
99,5,400633.084452769,1129484.75641666,0.230809696335102,0.167704016270681,344.277761760613,0.418506705746405,0,54,25,0.316672092330271
99,6,400633.084452769,1129484.75641666,0.230809696335102,0.207195822810418,344.277761760613,0.418506705746405,0,68,20,0.3252789537021
100,1,124003.769630832,986564.414625783,-0.611006727350623,2.11781169778922,233.003199740783,0.280620523332643,0,105,63,0.580873504935197
100,2,124003.769630832,986564.414625783,-0.611006727350623,1.50080234286777,233.003199740783,0.280620523332643,0,84,38,0.427844960835763
100,3,124003.769630832,986564.414625783,-0.611006727350623,0.381255777034645,233.003199740783,0.280620523332643,0,117,22,0.196203194476112
100,4,124003.769630832,986564.414625783,-0.611006727350623,0.286346001734015,233.003199740783,0.280620523332643,0,82,7,0.181665297655755
100,5,124003.769630832,986564.414625783,-0.611006727350623,0.167704016270681,233.003199740783,0.280620523332643,0,164,25,0.164688700644651
100,6,124003.769630832,986564.414625783,-0.611006727350623,0.207195822810418,233.003199740783,0.280620523332643,0,199,39,0.170193624669269
101,1,380417.915751331,578435.704422532,0.035816723928192,2.11781169778922,297.094621575889,0.108273677584107,1,136,108,0.777988076781742
101,2,380417.915751331,578435.704422532,0.035816723928192,1.50080234286777,297.094621575889,0.108273677584107,1,123,87,0.654068375010411
101,3,380417.915751331,578435.704422532,0.035816723928192,0.381255777034645,297.094621575889,0.108273677584107,1,149,58,0.381644069779436
101,4,380417.915751331,578435.704422532,0.035816723928192,0.286346001734015,297.094621575889,0.108273677584107,1,151,47,0.359511365259748
101,5,380417.915751331,578435.704422532,0.035816723928192,0.167704016270681,297.094621575889,0.108273677584107,1,142,50,0.33267135354059
101,6,380417.915751331,578435.704422532,0.035816723928192,0.207195822810418,297.094621575889,0.108273677584107,1,151,53,0.341495744687284
102,1,285069.492494012,627426.167746155,-0.269804746916751,2.11781169778922,323.04338905936,0.0953329204000915,0,157,98,0.601270863409018
102,2,285069.492494012,627426.167746155,-0.269804746916751,1.50080234286777,323.04338905936,0.0953329204000915,0,144,52,0.448620459504652
102,3,285069.492494012,627426.167746155,-0.269804746916751,0.381255777034645,323.04338905936,0.0953329204000915,0,100,27,0.209856148493289
102,4,285069.492494012,627426.167746155,-0.269804746916751,0.286346001734015,323.04338905936,0.0953329204000915,0,177,31,0.194551476455042
102,5,285069.492494012,627426.167746155,-0.269804746916751,0.167704016270681,323.04338905936,0.0953329204000915,0,100,15,0.176630586652829
102,6,285069.492494012,627426.167746155,-0.269804746916751,0.207195822810418,323.04338905936,0.0953329204000915,0,52,8,0.18244749637285
103,1,813110.815291126,863357.571668281,0.165327714809104,2.11781169778922,290.547023652433,0.182251633217823,1,105,84,0.811014993262867
103,2,813110.815291126,863357.571668281,0.165327714809104,1.50080234286777,290.547023652433,0.182251633217823,1,159,111,0.698382966641552
103,3,813110.815291126,863357.571668281,0.165327714809104,0.381255777034645,290.547023652433,0.182251633217823,1,138,53,0.430469206238928
103,4,813110.815291126,863357.571668281,0.165327714809104,0.286346001734015,290.547023652433,0.182251633217823,1,80,34,0.407370376043369
103,5,813110.815291126,863357.571668281,0.165327714809104,0.167704016270681,290.547023652433,0.182251633217823,1,116,54,0.379072035271531
103,6,813110.815291126,863357.571668281,0.165327714809104,0.207195822810418,290.547023652433,0.182251633217823,1,183,76,0.388410860989458
104,1,782598.033566978,828249.022750849,-0.587627341908899,2.11781169778922,312.005917666633,0.177983718735092,0,125,71,0.5444731044603
104,2,782598.033566978,828249.022750849,-0.587627341908899,1.50080234286777,312.005917666633,0.177983718735092,0,196,79,0.3920637501263
104,3,782598.033566978,828249.022750849,-0.587627341908899,0.381255777034645,312.005917666633,0.177983718735092,0,57,11,0.173906216854192
104,4,782598.033566978,828249.022750849,-0.587627341908899,0.286346001734015,312.005917666633,0.177983718735092,0,120,23,0.160690158022378
104,5,782598.033566978,828249.022750849,-0.587627341908899,0.167704016270681,312.005917666633,0.177983718735092,0,159,26,0.145325592422708
104,6,782598.033566978,828249.022750849,-0.587627341908899,0.207195822810418,312.005917666633,0.177983718735092,0,51,6,0.15029973938858
105,1,216164.145105488,1220068.6605252,0.399078351673252,2.11781169778922,349.603839982812,0.389193693384989,0,53,43,0.788775556555302
105,2,216164.145105488,1220068.6605252,0.399078351673252,1.50080234286777,349.603839982812,0.389193693384989,0,78,63,0.66830996422983
105,3,216164.145105488,1220068.6605252,0.399078351673252,0.381255777034645,349.603839982812,0.389193693384989,0,88,38,0.39675717012198
105,4,216164.145105488,1220068.6605252,0.399078351673252,0.286346001734015,349.603839982812,0.389193693384989,0,70,26,0.374278511404109
105,5,216164.145105488,1220068.6605252,0.399078351673252,0.167704016270681,349.603839982812,0.389193693384989,0,163,50,0.346933204289444
105,6,216164.145105488,1220068.6605252,0.399078351673252,0.207195822810418,349.603839982812,0.389193693384989,0,69,26,0.355934124586964
106,1,479456.246581535,1199598.86349011,0.821094535309186,2.11781169778922,343.24231725238,0.541623782796658,0,115,101,0.867969694939964
106,2,479456.246581535,1199598.86349011,0.821094535309186,1.50080234286777,343.24231725238,0.541623782796658,0,70,49,0.780077140293959
106,3,479456.246581535,1199598.86349011,0.821094535309186,0.381255777034645,343.24231725238,0.541623782796658,0,90,45,0.536576892805694
106,4,479456.246581535,1199598.86349011,0.821094535309186,0.286346001734015,343.24231725238,0.541623782796658,0,69,34,0.512912034657701
106,5,479456.246581535,1199598.86349011,0.821094535309186,0.167704016270681,343.24231725238,0.541623782796658,0,73,36,0.483260667851672
106,6,479456.246581535,1199598.86349011,0.821094535309186,0.207195822810418,343.24231725238,0.541623782796658,0,92,50,0.493127794135287
107,1,338457.954390301,1106891.79229372,0.815940642914795,2.11781169778922,313.193332142764,0.346687112841418,0,72,53,0.849741802441148
107,2,338457.954390301,1106891.79229372,0.815940642914795,1.50080234286777,313.193332142764,0.346687112841418,0,157,116,0.753165711115263
107,3,338457.954390301,1106891.79229372,0.815940642914795,0.381255777034645,313.193332142764,0.346687112841418,0,147,78,0.499005373652945
107,4,338457.954390301,1106891.79229372,0.815940642914795,0.286346001734015,313.193332142764,0.346687112841418,0,107,55,0.47529805504239
107,5,338457.954390301,1106891.79229372,0.815940642914795,0.167704016270681,313.193332142764,0.346687112841418,0,84,41,0.445830868199298
107,6,338457.954390301,1106891.79229372,0.815940642914795,0.207195822810418,313.193332142764,0.346687112841418,0,196,90,0.455607583323257
108,1,511723.147000858,1076430.06019821,0.485707752337149,2.11781169778922,303.255511525106,0.46470348911896,1,158,140,0.882725514418891
108,2,511723.147000858,1076430.06019821,0.485707752337149,1.50080234286777,303.255511525106,0.46470348911896,1,82,69,0.802419861741984
108,3,511723.147000858,1076430.06019821,0.485707752337149,0.381255777034645,303.255511525106,0.46470348911896,1,113,61,0.570022060310215
108,4,511723.147000858,1076430.06019821,0.485707752337149,0.286346001734015,303.255511525106,0.46470348911896,1,181,97,0.546622018804654
108,5,511723.147000858,1076430.06019821,0.485707752337149,0.167704016270681,303.255511525106,0.46470348911896,1,68,34,0.517090688589586
108,6,511723.147000858,1076430.06019821,0.485707752337149,0.207195822810418,303.255511525106,0.46470348911896,1,80,45,0.526944173871771
