"id","group","utm_x","utm_y","n_examined","n_pos","prevalence_true","S_shared","S_specific","elevation","ndvi","urban","rainfall","temperature","pop_density","river_index","north_index"
9,"children_or_alt_diag",412684.904466176,1199954.76256376,76,40,0.539372735158715,0.538191887636024,-0.442494281883803,357.85656962777,0.531335368204022,1,1399.2103789612,26.4164825978184,33.1882781220212,0.956738007395642,0.559607729602791
10,"children_or_alt_diag",1008946.22235759,1264251.65231381,115,92,0.753762402382581,1.8121890812022,-0.154767685572822,345.271480946743,0.458862721922321,0,1359.13134738134,25.8493226325137,104.445107739731,0.00342822263299417,0.82200815725914
11,"children_or_alt_diag",925020.595990076,1238900.78864367,60,32,0.571030808886534,1.19380316009167,-0.298731946379802,379.025744609208,0.424515849517606,0,1224.92502961989,26.4346079732869,84.5429983522463,0.0142408083924922,0.718549381969044
12,"children_or_alt_diag",382053.828816462,791621.730543988,121,22,0.223444139646019,-0.240848977822033,-0.58441575029684,326.750530879048,0.796855370111215,0,1786.27808207404,22.1142786972364,87.5000965667776,0.931451402529737,-1.10682998837578
13,"children_or_alt_diag",292031.63885609,514311.952250584,118,11,0.0699259519101427,-1.09451120986396,-0.417589547017996,246.121306175579,0.885274286535166,1,2274.28954189341,18.6379615272915,213.909426011868,0.497384940838845,-2.23855198457724
14,"children_or_alt_diag",89790.7163403258,1176552.19335724,123,56,0.410423135451111,0.432988550731722,-0.423726517926553,359.506411441174,0.522280172709413,1,1389.29713953341,26.5545460326963,35.7671249959162,0.401207490029949,0.464100090089917
15,"children_or_alt_diag",419687.844892315,1018380.10771684,43,28,0.604929955182984,0.616956434313668,-0.107741041150431,288.797424278518,0.67670411966347,0,1560.00890284557,24.825683338771,49.2172001334132,0.994913290503745,-0.181412050181257
16,"children_or_alt_diag",786416.084614854,806422.491769064,55,34,0.558403519554893,1.06065352602375,0.0658786363965627,294.873452939133,0.751606126110559,0,1790.22302018837,20.8358725924494,128.013475164722,0.248142980648853,-1.04642697214596
17,"children_or_alt_diag",795502.828484863,1430744.46276439,79,64,0.890212875352884,2.46281596311285,-0.0164183412998089,274.057389570587,0.27932905526589,1,1012.64760513314,27.4961420304363,22.6093317952614,0.0427176805877199,1.50147779931755
18,"children_or_alt_diag",861040.609191792,1086083.01616837,78,42,0.533627495923285,1.10281960309865,-0.234689327151421,330.21491790243,0.531095584809606,1,1561.51211959202,25.3369557354077,138.879187868437,0.0560852743423116,0.0948885951582053
19,"children_or_alt_diag",445008.334867117,1201301.01436353,78,38,0.48650403840803,0.616978041796577,-0.718209449015233,338.039549703508,0.552409679849317,1,1339.58218988148,25.9680058080515,54.5336162025388,0.899106780441386,0.565101884131354
20,"children_or_alt_diag",-66611.4633094057,759959.977753158,94,24,0.310931762818044,-0.0270048462127258,0.301085037495429,334.659084832246,0.856492720727594,1,1946.82518533492,22.4334458959092,45.3527151103274,0.028544379723798,-1.23604397531917
21,"children_or_alt_diag",-131631.748560763,740555.344142181,144,48,0.309628405380888,0.190886187935609,0.128796480135136,362.179598650324,0.859491744426495,0,1969.44169622079,21.198539221182,34.9291758188446,0.010532394136814,-1.31523573992595
22,"children_or_alt_diag",552218.07104515,1086948.66589334,88,35,0.345363533284664,0.755757427933326,-1.21196296773334,293.871383414329,0.67265970068579,1,1528.5056539189,23.2094325548749,67.6649368998953,0.695049048993282,0.0984213765869184
23,"children_or_alt_diag",84772.7828006013,1133956.40892041,61,25,0.33017796157569,-0.0531920682964666,-0.231738935509451,303.60044291678,0.560536604644504,1,1520.30984157655,24.8853719106717,72.5204794489834,0.359210542280615,0.290263500232601
24,"children_or_alt_diag",385450.836536166,712632.855634739,129,39,0.234689778949233,-0.322943325110762,-0.322937203424549,363.239753272997,0.836840821935868,0,1988.51154578677,20.1599842772096,242.98336109695,0.899378517948428,-1.42918950898173
25,"children_or_alt_diag",510033.051143402,668937.066828423,117,27,0.187078198153924,-0.634621045911786,-0.33256484759494,356.709318385113,0.887810002402632,1,2013.05649898953,20.6765235340782,256.098319103645,0.99413969980796,-1.60751529914251
26,"children_or_alt_diag",369017.748268013,664335.020937294,86,13,0.168895023097154,-0.469898192216171,-0.453864951860546,399.275017739732,0.85109881195665,1,2135.392739741,18.6096832388083,181.004865986332,0.832993969192686,-1.62629659345738
27,"children_or_alt_diag",45743.5089298128,726868.951912093,99,23,0.24499235761733,-0.28687154968619,0.249171822616908,366.657701846345,0.844086044991279,1,1995.05767835781,21.6575027937967,81.1844644620628,0.100043126557023,-1.37109093273868
28,"children_or_alt_diag",768595.840279069,1366937.77645418,63,42,0.741371680519428,1.87070089406012,-0.424383538352787,257.897989236178,0.335220101208014,1,1020.83894326728,27.6468408998809,23.2784417188576,0.0718335819151553,1.24107792865168
29,"children_or_alt_diag",385355.745018234,846551.682748449,40,19,0.33021714985391,0.434868306491256,-0.829094912882655,255.20666378504,0.768060838411642,1,1889.46209949933,21.6477905460155,65.6742111973592,0.958749599520454,-0.88265673511852
30,"children_or_alt_diag",347438.813534562,951256.479145142,74,32,0.498705702833495,0.887074373102361,-0.681027574222729,241.791770201804,0.677935401681779,1,1837.94063129732,23.6194639737146,81.4054946661522,0.941613622534233,-0.455348610900272
31,"children_or_alt_diag",93891.2575672391,1157753.32726988,107,41,0.366463774493178,0.243969799333154,-0.394655985870921,364.836787021746,0.534519177827371,0,1213.17461357256,25.8698255050371,33.7644022988444,0.399360514362396,0.387380508163727
32,"children_or_alt_diag",396331.418596645,1367029.63947587,68,53,0.861800610111752,1.02836766296001,0.572053123894578,259.057494496773,0.384919116083412,0,1065.9217166877,26.4239568520493,24.891256210245,0.912302049411884,1.24145282853053
33,"children_or_alt_diag",191552.991922393,1222226.80585532,158,89,0.549397304923477,0.638950027577512,-0.319199385500497,326.826618725871,0.426722136950291,0,1172.03448101542,26.4554888975132,20.307568511774,0.735985936156476,0.650501608096854
34,"children_or_alt_diag",796049.900794224,1228013.78762715,138,72,0.500859303860205,1.66018948127135,-1.07258660967689,389.683519665778,0.42877680737606,0,1257.95702150604,25.7938126548683,66.1526346336418,0.0785854799698023,0.674118714580073
35,"children_or_alt_diag",925297.821242034,1388693.58987063,110,94,0.834188019860337,1.99252926385925,0.0427854656092841,264.650847501267,0.311573428953104,1,1004.17770475883,26.371836617394,33.7789114864643,0.0079770931035497,1.32986503432165
36,"children_or_alt_diag",-69406.3869305786,899024.997007198,155,40,0.229400683407388,0.242407833189162,-0.598584095233745,261.739981535763,0.791398466117161,1,1716.47986509885,22.9976747521757,49.5591491699854,0.0435393614023935,-0.66850920550135
37,"children_or_alt_diag",913047.402525824,1352373.29896932,111,82,0.793653455346855,1.95011819595799,-0.130723537354541,304.923464637194,0.332623121641568,0,1061.56591599898,26.2688109460405,49.3359160546287,0.011085864070799,1.18163920408078
38,"children_or_alt_diag",-20440.2372171605,1083161.9459549,151,46,0.345474783755997,0.0718266233860219,-0.111245746210284,308.828463244184,0.664332343400103,0,1307.5046616069,25.4749116366645,37.1855623050014,0.129136145931437,0.082967488613085
39,"children_or_alt_diag",618629.405031647,1122246.45156484,100,63,0.599341392887644,1.31081209219822,-0.580458563965906,333.9783206293,0.628330093370328,0,1348.01415786023,24.3883998766666,63.3633513546693,0.468767498351277,0.242474286323758
40,"children_or_alt_diag",306969.081612965,1221046.53137763,111,70,0.592042811277492,0.858790549438898,-0.537048708037296,365.971333321257,0.441323641076209,0,1246.32571004707,26.019449059539,66.0924348252904,0.97904957028055,0.645684819463651
41,"children_or_alt_diag",-155726.678602233,809947.082198882,158,54,0.328661072207846,0.651961443029044,-0.343577336053203,329.255713038096,0.823530103374566,0,1978.6502291672,21.8230950216199,48.3986425395703,0.00954823626825426,-1.03204285434971
42,"children_or_alt_diag",48203.8467876563,1092767.19968082,112,30,0.294184920717447,-0.354307285473938,0.0139129520715846,317.996053415051,0.619454301366341,0,1480.43169758246,25.5721086160655,30.6169176645873,0.249270692125882,0.122167249211569
43,"children_or_alt_diag",294703.810547582,667030.681621894,67,6,0.101078422476125,-1.21659758495692,-0.136538336440072,367.673814916608,0.824827922826471,0,2086.24737537943,20.8661913381182,92.9286556727125,0.622465884725303,-1.61529540009942
44,"children_or_alt_diag",319011.878621139,555433.954165273,43,1,0.03014282912305,-1.48005811928008,-1.05035908767139,263.520382331278,0.876939240191127,1,2227.59983276271,17.5426590317538,213.702751933746,0.61008824096638,-2.07073001168795
45,"children_or_alt_diag",405604.908108796,612574.322163654,148,14,0.0988307790911161,-1.25163979415802,-0.305252373230636,310.872281718119,0.883116779579756,0,2065.50551334765,19.9327581469299,291.68078809757,0.88814399563682,-1.83753588585228
46,"children_or_alt_diag",79576.7280677942,927815.024682778,88,0,0.0577025414523941,-0.944444665817534,-1.13575464269117,204.392027352086,0.717492041299529,1,1730.94230853786,21.9481061234135,59.6132560859544,0.227864421535182,-0.55101494405764
47,"children_or_alt_diag",975039.603274824,1371721.62623219,98,83,0.874656144349044,2.23006378767151,0.132854866356457,259.031245719428,0.350708911844602,0,1130.94109931457,27.3021130525617,42.864367975582,0.00382901615840166,1.26060117825944
48,"children_or_alt_diag",404205.231858781,1395638.03872703,155,124,0.782878002444292,0.96372221063868,0.0821710894131155,279.22351059325,0.368539927814927,1,949.043613447942,27.2565789403519,22.912156287642,0.880544977579876,1.35820585075678
49,"children_or_alt_diag",289176.759816261,494682.93759829,108,5,0.060351764345487,-1.12323361821833,-0.492310102817292,246.483602550855,0.891161596234356,1,2394.6334393636,18.9314709874462,131.089951412073,0.474418958255754,-2.31865946503636
50,"children_or_alt_diag",353767.122214437,1024642.91715074,87,41,0.468256868425195,0.424643507115383,-0.428554562862953,294.038577052433,0.627727807444728,1,1543.99170014358,24.133794272333,40.6952417108759,0.975753469900404,-0.155853055334468
51,"children_or_alt_diag",181443.047046079,965589.754361807,92,29,0.290492685821801,0.0523081677164435,-0.427855552228308,223.548521164501,0.635598993536614,0,1598.94714355822,22.4090645203897,55.2956769189627,0.509723046883057,-0.396853440120011
52,"children_or_alt_diag",410521.469191842,603544.191245205,94,9,0.102687524205733,-1.34909539082537,-0.142133869903716,308.589539002004,0.887588239975748,1,2139.43521334735,19.1721523206183,157.485162746627,0.893768599123484,-1.87438852715429
53,"children_or_alt_diag",423443.66813817,756712.93621483,148,22,0.174940095844951,-0.526477729640854,-0.602533548995377,333.349023872416,0.832534638728986,0,1981.78859077979,22.2485126246916,89.7467992063529,0.977396988520321,-1.24929539528034
54,"children_or_alt_diag",-165998.723019953,995426.386837218,155,76,0.491200031705525,1.00786734390504,-0.262795511821187,282.237506072979,0.71342618668622,0,1638.53569014033,23.6350546065114,29.0084057847921,0.0165024777714244,-0.275087906020184
55,"children_or_alt_diag",22710.2773553927,1202252.19187466,152,97,0.567086485283341,0.719217263616552,-0.0282222092487997,380.745453375971,0.549867798602374,0,1254.487615355,24.5352514918355,23.0449744614733,0.254194416876444,0.568983710867755
56,"children_or_alt_diag",58355.0563309003,870370.196858344,59,11,0.171650015870634,0.074280041154596,-0.803561352298144,304.735280426576,0.765573686747182,0,1879.20580393289,21.7457849209311,81.4279149701087,0.164616375996886,-0.785451593269961
57,"children_or_alt_diag",342692.247084178,1380060.90247963,40,30,0.748997494033955,1.01633943071574,-0.191770259543166,266.464480897665,0.338787032134746,0,1001.73474616514,26.4698167695763,36.7427269115874,0.984612974548519,1.29463438985301
58,"children_or_alt_diag",188466.548372152,764700.069474749,63,14,0.192460045523883,-0.466921259008822,-0.0994963842865266,324.524747978574,0.76895124270965,0,1910.75232701257,20.3620288365098,72.1766936382131,0.384891085955227,-1.21669930562035
59,"children_or_alt_diag",450683.315854639,1324181.30112132,118,86,0.718873876771679,0.653256104884675,0.148482695548542,263.529333921414,0.455959792038111,1,1128.74089061722,25.6181397847753,19.6009151834714,0.811491912026457,1.06658554720004
60,"children_or_alt_diag",177433.173056967,854184.093127967,130,25,0.186613802960524,-0.0446609272081532,-0.706725911498347,296.825739344359,0.71630720631711,1,1756.23503641518,21.7988033918897,131.176384148213,0.416738430145002,-0.851508296128398
61,"children_or_alt_diag",281459.957759496,810478.80952278,88,35,0.439563210871206,0.167964350208449,0.175903042757694,281.401712373199,0.742647456114633,1,1845.32958633885,20.0910675431613,41.2123744889013,0.692526602341133,-1.02987283527523
62,"children_or_alt_diag",993217.616160344,1416896.42054264,96,89,0.915454585114446,2.76427358663264,-0.0272980239655107,235.572638683795,0.329475132701298,1,951.291004374597,26.9573631646557,46.6381104237376,0.00230544924594473,1.44496290076935
63,"children_or_alt_diag",658647.200002995,977777.070215028,112,55,0.43071675039359,0.822291563381654,-0.6187260381911,245.502704042392,0.710671793187425,0,1564.53596838083,23.1194866748308,91.7914678689862,0.459312943521084,-0.347116090392836
64,"children_or_alt_diag",473122.71681576,863917.588595727,95,36,0.321085630429073,-0.071017158527241,-0.436375848767831,282.901654813953,0.798343383995451,0,1857.15696025975,22.3678260583469,163.537131425707,0.985322270986014,-0.811785171366687
65,"children_or_alt_diag",323532.981229833,1030307.40258484,126,72,0.568236693692515,0.698398948246385,-0.258706290257887,314.696041178319,0.604449120989234,1,1593.17574574404,24.8088887924558,39.0977704350196,0.935235562283577,-0.132735865589551
66,"children_or_alt_diag",847155.248354612,932522.210502572,94,58,0.61890696926065,0.892064238465062,0.425763929756123,204.082862918766,0.651701454037389,1,1724.59909776206,22.5095530859493,109.719427650689,0.102389452497934,-0.531804565811144
67,"children_or_alt_diag",722685.727958675,1204919.67720457,149,58,0.439708206608679,0.991464642226901,-0.730597984473752,373.895229512348,0.491875208330008,1,1166.60718497259,25.2484160246415,67.8716234212507,0.177929050760048,0.57986991849081
68,"children_or_alt_diag",871459.980512979,948748.569235961,132,82,0.686843440966247,1.56437339314804,0.0710488703532277,252.508438467483,0.640216186419643,0,1705.36166793593,22.768876380202,95.7034759934524,0.0747586804621402,-0.46558357926734
69,"children_or_alt_diag",-141976.053359188,1054447.45833607,41,15,0.365664298676612,0.413732161073467,-0.268243142012376,278.881604859285,0.683320046369818,1,1475.30691486681,23.9523638194146,23.5169294564831,0.0283631111327386,-0.0342184881954932
70,"children_or_alt_diag",311063.130972942,1318401.31504752,116,83,0.629847625649257,0.703095357484493,-0.343578396846856,348.751823707401,0.367024346736538,0,1198.23629565395,26.5324713383301,32.1826082144632,0.998134310214349,1.04299699068493
71,"children_or_alt_diag",591786.357806266,1103351.71531957,101,57,0.548392355079947,1.08899684187662,-0.616854896299632,338.761431608973,0.65330158675544,0,1403.50148237356,23.0779698707015,52.2735787143942,0.562763442603299,0.16536345109536
72,"children_or_alt_diag",-28921.5172322698,844751.737330161,72,25,0.292502450610855,0.278631591707066,-0.239894903121546,273.689667325196,0.813727504345867,1,1829.50023269217,21.1315424151657,35.6310396949278,0.0603215596820314,-0.890002447319421
73,"children_or_alt_diag",657753.161855746,1115609.95889654,131,71,0.540091147617582,1.15131300392256,-0.574339505163154,330.323980305931,0.610904038755059,0,1434.36253396237,24.0761068257393,109.628241253728,0.365555669607599,0.215390262180901
74,"children_or_alt_diag",349288.261655048,1167694.46000151,101,58,0.588521332203745,0.749033536871171,-0.420909170141607,339.972116640166,0.510700477501838,0,1298.44647942174,23.8203551860585,36.4995808160912,0.99810367665352,0.427951016166687
75,"children_or_alt_diag",862131.84588334,1294004.80679115,91,50,0.582989543705564,1.69300710572691,-0.826855248135908,318.521783929178,0.364915369351699,1,1133.51246646725,26.6164629183838,99.0074978928709,0.0282396701029113,0.943433011390172
76,"children_or_alt_diag",493538.045333882,946927.471917777,90,32,0.391393167734306,0.225358322915706,-0.499969523950997,245.843765519919,0.757748161351123,0,1608.14721300505,23.8192228247127,120.758150375275,0.930280029321546,-0.473015613957558
77,"children_or_alt_diag",-12522.7391323641,826301.101021027,89,25,0.191804756592968,0.0564580270944642,-0.549052816658959,309.660509725299,0.818637273357327,1,1819.63025576239,20.8097558180201,98.3149578247817,0.0692052883475004,-0.965300877412523
78,"children_or_alt_diag",634962.414924367,916225.189965223,80,27,0.275776085102642,0.59963605313863,-1.09083241554511,278.898016723464,0.76153580629049,1,1679.17218790884,22.3276483352251,102.633791158457,0.576126929667807,-0.598313928474693
79,"children_or_alt_diag",-103302.40349933,808330.10422147,57,16,0.279937069929495,0.487566285016215,-0.432249725381602,294.844002278147,0.83507400987697,1,1851.84098814327,21.9130113824118,41.293107902139,0.0204466040861019,-1.03864186270662
80,"children_or_alt_diag",-63189.8238983054,867456.537950993,90,19,0.198119470031858,0.210561929179002,-0.702087919137327,288.343198572399,0.807527233592567,0,1848.58449476935,22.9489645410442,31.8029404912259,0.0425587367596236,-0.797342453719132
81,"children_or_alt_diag",173081.379564313,1205640.36371481,79,46,0.512771885492178,0.436066812221638,-0.205435237809538,326.762418111952,0.446688502329539,1,1118.89470683282,25.0105112577806,37.0756527569435,0.668914772834146,0.582811094171752
82,"children_or_alt_diag",472064.813523248,706970.75579612,127,30,0.228975683244352,-0.393205527792761,-0.366930995714912,335.675476028392,0.868329787330682,1,1978.1933480041,19.6319070944142,168.456771805325,0.999440266633163,-1.45229696293265
83,"children_or_alt_diag",487580.902516295,1314657.41860486,120,97,0.775136855457398,0.731638496150443,0.442857926970441,295.206537883174,0.482641198139757,0,1264.28834685668,26.1881020891017,18.4891756275503,0.714940688297256,1.02771786860808
84,"children_or_alt_diag",950357.70759689,1339817.36152745,59,41,0.663004647514663,1.51611696597313,-0.370396384003342,290.689055000486,0.359520880971056,0,1094.04211453041,27.6827795986202,81.653833718376,0.00653846510547869,1.13039748201335
85,"children_or_alt_diag",780975.322215291,1309543.82927229,61,46,0.792246174909174,2.40060156372278,-0.591125329671252,301.139644617505,0.371797624121415,1,1242.29126776747,26.5524939041416,40.0591898949658,0.073684248095004,1.00684892715628
86,"children_or_alt_diag",362824.798769398,770658.438908865,121,22,0.191919409322341,-0.105249884313361,-0.845505006122385,324.840640534986,0.798646434478969,1,2041.15147788458,21.1804391101779,89.8015698872437,0.882493196689665,-1.19238275323773
87,"children_or_alt_diag",939345.646452811,1073837.13872927,142,54,0.430476219709829,1.12463535765188,-0.658899450908767,295.427883048795,0.565830838917712,0,1511.20040587722,24.7987807663446,117.874354754997,0.0211322757095896,0.0449122512084475
88,"children_or_alt_diag",199481.088535643,1110356.63354431,68,32,0.452426162104532,0.372549963033101,-0.269917328083434,362.288191843611,0.515314273005917,1,1342.98545044072,23.2098480264198,33.9930898825691,0.675430710732814,0.193951047556338
89,"children_or_alt_diag",608807.259102629,1159506.61454466,89,50,0.529567716927636,0.984834529525264,-0.577261246048252,343.051933759858,0.604106751151382,1,1264.17734803125,24.8894644621092,35.185402548694,0.469771460911381,0.394535804982854
90,"children_or_alt_diag",240059.141280966,774229.273608878,58,11,0.195188995696326,-0.233014709631773,-0.432734538993305,351.449597468477,0.758253431397852,1,1890.22809099443,20.101959726042,143.938174525938,0.539455619827006,-1.1778099091077
91,"children_or_alt_diag",819766.223009862,1068304.29672863,113,49,0.416007257865756,0.923934458298101,-0.552157180662562,295.706024162144,0.550202427316326,0,1318.69336863455,24.2651380475714,144.320227515597,0.0947937598839453,0.0223323081852911
92,"children_or_alt_diag",46591.939987308,1493925.8457396,131,99,0.691685661888232,1.1235480433359,-0.401191673629989,299.332275475036,0.306224658259318,1,789.221974392126,28.7124771984034,13.239372489235,0.508255413067918,1.75932576019193
93,"children_or_alt_diag",145889.985350605,1180713.56702582,69,27,0.459779087703036,0.392496664679616,-0.279663665899712,341.866672964158,0.48059991264002,0,1360.59609970173,24.3866614538959,21.5559146309258,0.567221635076104,0.481082968025652
94,"children_or_alt_diag",435465.150362074,1346546.7989881,127,106,0.844450657974514,0.831808060709088,0.685192743599766,259.559617550003,0.42830335392363,0,1157.31591319236,26.5762202996374,36.9872269339978,0.835993216200041,1.15786082082219
95,"children_or_alt_diag",-35136.4955438726,1354241.06781374,136,105,0.7287874523521,1.10565254746841,0.120180974248709,279.518581300454,0.45502044655975,1,1069.23374313143,27.0962051953579,10.4272128782843,0.215758711187389,1.1892617087687
96,"children_or_alt_diag",12373.135531188,1240048.10269733,131,67,0.522777756453849,0.866693954668519,-0.413474968516168,325.888743460173,0.525627372416167,0,1356.18473179587,23.8347613775013,13.5275549433237,0.2526666272471,0.723231656640608
97,"children_or_alt_diag",65888.6120687466,1413078.37436015,147,114,0.777358394504577,0.86983471821563,0.377232760678881,231.113420808558,0.351849221500693,1,976.642094728918,28.1011238717704,11.6467041648606,0.504514557752935,1.42938116804494
98,"children_or_alt_diag",265440.282614823,834252.365095841,61,31,0.441317966330129,0.359346337599566,-0.0098168563785882,302.068072799468,0.723665129212222,0,1687.47583901167,22.2112259698499,66.7182365308194,0.662635371407791,-0.932851172586204
99,"children_or_alt_diag",-98435.4703246848,739456.775194364,76,22,0.327494226957811,0.304973805139111,0.0910586473173799,371.376425295619,0.864137775879052,0,2017.55804701446,20.7354296698633,57.1943625957226,0.0170972468477959,-1.31971908216596
100,"children_or_alt_diag",524815.440218893,1341324.11934332,92,72,0.829199317199593,1.13529825644118,0.431436029914496,281.870587042836,0.471319894032376,0,1097.42849872205,27.4464932247414,46.8004140160557,0.582330747016009,1.13654667362737
101,"children_or_alt_diag",-14238.2049298857,1285151.64041584,131,52,0.391298407548461,0.812931191570964,-0.930206612859851,325.470655975596,0.503062918499725,0,1141.99496138034,26.2945111373795,20.8690131018998,0.222127958876143,0.907302575656411
102,"children_or_alt_diag",173490.219715552,682049.512196451,88,4,0.0595578415171468,-1.83272910574859,0.0990293715608435,356.275382327669,0.816782104958288,1,2006.28942340083,18.7524093774747,203.948172022049,0.295085551459688,-1.55400242650487
103,"children_or_alt_diag",310619.794251798,1089969.91922111,157,87,0.56099443297946,0.978326197515637,-0.635113789626136,310.602112230027,0.549794340445756,0,1571.45267697213,22.7577772574823,72.2374861584488,0.939060059865955,0.110751337932582
104,"children_or_alt_diag",767089.134527338,1256007.11042707,120,80,0.662710288578153,2.15317606169008,-0.961740726871476,338.123802537742,0.420927025551883,0,1218.65721846919,25.4561103160502,45.0091697796103,0.100004067957999,0.78836156369416
105,"children_or_alt_diag",91273.5547087737,894929.327336895,126,15,0.107690628468878,-0.558788235104222,-0.811241094341467,186.268665135981,0.731882973344012,0,1778.08652266248,19.9414040279534,74.9691653281152,0.234478268165284,-0.685223940494046
106,"children_or_alt_diag",433757.328565418,987930.312024877,42,20,0.468175367503932,0.554273454735733,-0.578145445881553,263.49294038411,0.706292307100348,1,1639.7136513024,23.6857553639325,78.7810397063125,0.991232370064956,-0.305679949339053
107,"children_or_alt_diag",305531.26200404,933334.839091741,122,50,0.418574503375947,0.495657514435391,-0.511128309913414,241.286645400442,0.668320976654076,1,1756.94088117806,21.9878308447204,92.6809730295409,0.845253876563297,-0.528488167612837
108,"children_or_alt_diag",951598.42462158,1477632.64299763,159,127,0.785244058763863,1.98255331416243,-0.397614503452975,219.512582614694,0.264188088530869,0,950.882315840024,27.8811932080411,106.791868642284,0.00361118944226244,1.69283197823756
109,"children_or_alt_diag",-129232.187147298,850069.537699991,145,38,0.328986287485339,0.733144533167115,-0.495684621286339,292.082366463361,0.811091488642937,0,1670.89656106452,23.875786737881,45.2362588705432,0.0164556355556859,-0.868300105314095
110,"children_or_alt_diag",420892.269085075,805338.055479433,63,24,0.307426410682993,-0.205861942537435,-0.261887224083302,315.175071239205,0.808094115225715,0,1815.66178176685,21.0042970063131,118.495599378181,0.986540908236016,-1.05085263794833
111,"children_or_alt_diag",395269.370319907,1305723.65597927,160,129,0.791531316294759,0.930940785067462,0.229971320433376,292.865711746467,0.432472988263253,1,1079.25413157643,25.5834075056206,19.3821876410714,0.942239800999329,0.991258513534309
112,"children_or_alt_diag",166710.324201699,485231.228142929,147,5,0.0521934703011905,-1.12674246207489,-0.428260369821364,257.799233482323,0.89560721510726,1,2344.60658358754,20.7925355472416,183.694659528449,0.181534614888494,-2.35723259995489
113,"children_or_alt_diag",626172.78855162,1126749.82857276,40,26,0.66567807614174,1.54101827074398,-0.500776379762777,360.118429509569,0.621082642802113,1,1437.70307396648,25.286113351141,55.7370790418537,0.443868554389404,0.260852905528643
114,"children_or_alt_diag",119520.260680109,920574.492597786,118,16,0.158327332396757,-0.269657338584384,-0.703206175338722,268.54341631699,0.698224188329612,0,1904.06508490548,22.7949852807766,71.8459920759599,0.310781654902687,-0.58056409834717
115,"children_or_alt_diag",698831.941878589,821762.368080472,69,41,0.629530684886032,1.14013157614447,0.0789803524548444,299.820147478258,0.784146934926695,0,1889.16694520614,19.6672933306276,209.757413755001,0.457848374752223,-0.983823786829285
116,"children_or_alt_diag",901766.647378017,1186495.12259642,84,32,0.394556187147547,0.782916555213347,-0.557562093153656,345.735561177913,0.457155857749696,0,1290.72186224276,26.1954172777303,96.2581333766483,0.0239067860979711,0.504677929774856
117,"children_or_alt_diag",438028.327363321,1304430.09396883,82,66,0.830157151730989,1.00835265221534,0.449692641980819,308.912384534251,0.463955831293055,0,1355.46427980232,26.5827990824726,25.2364353868671,0.855972351084777,0.985979389986353
118,"children_or_alt_diag",942188.921989461,1098952.93053971,70,24,0.310713114279811,0.841813009653477,-0.90454106555828,333.384318901659,0.547202357540695,1,1518.71399770404,24.2683447653966,91.2932608548557,0.0185632826684903,0.147411680614879
119,"children_or_alt_diag",565533.281637494,859141.109232168,151,58,0.413161965278853,0.395577704359353,-0.388365502487275,268.60461539562,0.811225634177519,0,1705.58655151133,22.4539566297356,107.001434232213,0.820390322713275,-0.831278341760491
120,"children_or_alt_diag",182626.67335127,1014572.75854844,109,44,0.314329363371418,0.19306066244842,-0.531805775858873,251.702456174206,0.59740089904898,0,1545.48544398393,23.3441562173959,79.245429356707,0.55055684806505,-0.196950127589188
121,"children_or_alt_diag",59718.9042202198,1103956.98842567,51,11,0.318547352268542,-0.0413613888015449,-0.208533850338246,326.105997471909,0.602716184311206,0,1468.0421955642,24.2027250137114,16.7036126054217,0.280331714061539,0.16783361602102
122,"children_or_alt_diag",574764.781110475,783623.479705311,135,39,0.299227522751701,-0.390326799901656,-0.00272122130119583,340.522782105598,0.845179029654802,1,1888.89023169195,21.7369351220041,137.492785850489,0.845557064022182,-1.13947144970821
123,"children_or_alt_diag",684976.240978832,860475.049168472,144,74,0.527324843970804,0.950793395022181,-0.199782726406528,295.786238312014,0.769475840313837,1,1814.22294804186,21.311378664266,85.3965665873253,0.469409545498128,-0.825834432869802
124,"children_or_alt_diag",-186316.822226133,973395.020290795,68,32,0.452630183342092,0.90329863503083,-0.287748753221149,242.991227850615,0.717704182173035,0,1676.31218422988,21.0942383157284,25.0988794134245,0.0112761192815308,-0.364999564672851
125,"children_or_alt_diag",535440.268781501,1284930.41968135,150,117,0.711875614029136,0.934767702920541,0.0164047225036906,309.034306929111,0.518430996286701,0,1151.93964284613,25.6821000340173,42.0993976597019,0.593621789654789,0.906399757253185
126,"children_or_alt_diag",403198.587489174,828584.338194949,85,27,0.362150462932947,0.241518641987911,-0.492779443482109,274.517470662573,0.787489241907383,1,1817.65621808133,21.9420510824016,133.513842861853,0.975289124373425,-0.955982815322631
127,"children_or_alt_diag",459498.659831069,1346690.53074387,136,117,0.836934088996542,1.08735301767751,0.412787422915689,278.578797612825,0.442929691870254,0,1204.68891464105,26.3357093510766,42.785579942471,0.772085748631765,1.15844740089362
128,"children_or_alt_diag",53322.0211911014,840600.922139635,130,19,0.211447278904632,-0.0106800210528649,-0.408373408047819,300.704634052216,0.785087647839764,0,1747.20757253397,20.4469835878829,35.5337509874968,0.145703911777659,-0.906942235314618
129,"children_or_alt_diag",564639.880260382,887430.23670164,134,49,0.406767409011279,0.412036485270834,-0.467497772282366,240.183377790059,0.796766065216057,1,1826.19989715987,20.7368307224394,133.979098922576,0.803841250278311,-0.715828291612333
